fdc_id,data_type,description,food_category_id,publication_date
2259570,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259571,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259572,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259573,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259574,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259575,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259576,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259577,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259578,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259579,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259580,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259581,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259582,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259583,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259584,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259585,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259586,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259587,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259588,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259589,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259590,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259591,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259592,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259593,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259594,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259595,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259596,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259597,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259598,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259599,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259600,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259601,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259602,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259603,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259604,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259605,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259606,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259607,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259608,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259609,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259610,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259611,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259612,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259613,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259614,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259615,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259616,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259617,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259618,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259619,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259620,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259621,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259622,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259623,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259624,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259625,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259626,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259627,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259628,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259629,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259630,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259631,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259632,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259633,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259634,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259635,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259636,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259637,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259638,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259639,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259640,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259641,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259642,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259643,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259644,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259645,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259646,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259647,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259648,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259649,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259650,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259651,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259652,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259653,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259654,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259655,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259656,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259657,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259658,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259659,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259660,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259661,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259662,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259663,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259664,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259665,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259666,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259667,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259668,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259669,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259670,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259671,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259672,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259673,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259674,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259675,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259676,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259677,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259678,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259679,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259680,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259681,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259682,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259683,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259684,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259685,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259686,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259687,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259688,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259689,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259690,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259691,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259692,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259693,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259694,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259695,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259696,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259697,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259698,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259699,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259700,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259701,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259702,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259703,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259704,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259705,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259706,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259707,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259708,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259709,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259710,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259711,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259712,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259713,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259714,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259715,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259716,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259717,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259718,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259719,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259720,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259721,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259722,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259723,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259724,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259725,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259726,sub_sample_food,"peppers, bell, orange, raw",11,28/04/2022
2259727,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259728,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259729,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259730,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259731,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259732,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259733,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259734,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259735,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259736,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259737,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259738,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259739,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259740,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259741,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259742,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259743,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259744,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259745,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259746,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259747,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259748,sub_sample_food,"peppers, bell, red, raw, mini ",11,28/04/2022
2259749,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259750,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259751,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259752,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259753,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259754,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259755,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259756,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259757,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259758,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259759,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259760,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259761,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259762,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259763,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259764,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259765,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259766,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259767,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259768,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259769,sub_sample_food,"peppers, bell, orange, raw, mini ",11,28/04/2022
2259770,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259771,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259772,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259773,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259774,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259775,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259776,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259777,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259778,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259779,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259780,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259781,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259782,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259783,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259784,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259785,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259786,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259787,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259788,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259789,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259790,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259791,sub_sample_food,"peppers, bell, yellow, raw, mini ",11,28/04/2022
2259792,foundation_food,"Buttermilk, low fat",1,28/04/2022
2259793,foundation_food,"Yogurt, plain, whole milk",1,28/04/2022
2259794,foundation_food,"Yogurt, Greek, plain, whole milk",1,28/04/2022
2259795,foundation_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259796,foundation_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259798,sample_food,"Buttermilk, lowfat",1,28/04/2022
2259800,sample_food,"Buttermilk, lowfat",1,28/04/2022
2259802,sample_food,"Buttermilk, lowfat",1,28/04/2022
2259804,sample_food,"Buttermilk, lowfat",1,28/04/2022
2259806,sample_food,"Buttermilk, lowfat",1,28/04/2022
2259808,sample_food,"Buttermilk, lowfat",1,28/04/2022
2259810,sample_food,"Buttermilk, lowfat",1,28/04/2022
2259812,sample_food,"Buttermilk, lowfat",1,28/04/2022
2259814,sample_food,"Yogurt, Greek, whole milk, plain",1,28/04/2022
2259816,sample_food,"Yogurt, Greek, whole milk, plain",1,28/04/2022
2259818,sample_food,"Yogurt, Greek, whole milk, plain",1,28/04/2022
2259820,sample_food,"Yogurt, Greek, whole milk, plain",1,28/04/2022
2259822,sample_food,"Yogurt, Greek, whole milk, plain",1,28/04/2022
2259824,sample_food,"Yogurt, Greek, whole milk, plain",1,28/04/2022
2259826,sample_food,"Yogurt, Greek, whole milk, plain",1,28/04/2022
2259828,sample_food,"Yogurt, Greek, whole milk, plain",1,28/04/2022
2259830,sample_food,"Yogurt, whole milk, plain",1,28/04/2022
2259832,sample_food,"Yogurt, whole milk, plain",1,28/04/2022
2259834,sample_food,"Yogurt, whole milk, plain",1,28/04/2022
2259836,sample_food,"Yogurt, whole milk, plain",1,28/04/2022
2259838,sample_food,"Yogurt, whole milk, plain",1,28/04/2022
2259840,sample_food,"Yogurt, whole milk, plain",1,28/04/2022
2259842,sample_food,"Yogurt, whole milk, plain",1,28/04/2022
2259844,sample_food,"Yogurt, whole milk, plain",1,28/04/2022
2259846,sample_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259848,sample_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259850,sample_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259852,sample_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259854,sample_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259856,sample_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259858,sample_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259860,sample_food,"Cheese, parmesan, grated, refrigerated",1,28/04/2022
2259862,sample_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259864,sample_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259866,sample_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259868,sample_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259870,sample_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259872,sample_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259874,sample_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259876,sample_food,"Cheese, feta, whole milk, crumbled",1,28/04/2022
2259797,market_acquisition,"Buttermilk, lowfat",1,28/04/2022
2259799,market_acquisition,"Buttermilk, lowfat",1,28/04/2022
2259801,market_acquisition,"Buttermilk, lowfat",1,28/04/2022
2259803,market_acquisition,"Buttermilk, lowfat",1,28/04/2022
2259805,market_acquisition,"Buttermilk, lowfat",1,28/04/2022
2259807,market_acquisition,"Buttermilk, lowfat",1,28/04/2022
2259809,market_acquisition,"Buttermilk, lowfat",1,28/04/2022
2259811,market_acquisition,"Buttermilk, lowfat",1,28/04/2022
2259813,market_acquisition,"Yogurt, Greek, whole milk, plain",1,28/04/2022
